hotel,is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,arrival_date_month_num,arrival_date,room_assignment_changed,total_stay_nights,total_people,is_adr_0,Agent_check,foreigner,arrival_weekday,customer_name,status
City Hotel,1,162,33,19,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,0,0,Transient,140.0,0,0,08,2017-08-19,0,2,2.0,0,0,0,5,Guest_2568,Expected
City Hotel,1,162,33,19,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,0,0,Transient,140.0,0,0,08,2017-08-19,0,2,2.0,0,0,0,5,Guest_2569,Expected
City Hotel,1,195,33,19,2,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,1,0,Transient,95.7,0,0,08,2017-08-19,0,3,2.0,0,1,1,5,Guest_2570,Expected
City Hotel,1,212,33,19,2,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient,216.33,0,0,08,2017-08-19,0,3,4.0,0,1,1,5,Guest_2571,Expected
City Hotel,1,158,33,19,2,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,212.0,0,0,08,2017-08-19,0,3,4.0,0,1,0,5,Guest_2572,Expected
City Hotel,1,106,33,19,2,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,0,08,2017-08-19,0,3,2.0,0,1,1,5,Guest_2573,Expected
City Hotel,1,103,33,19,2,1,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,112.5,0,0,08,2017-08-19,0,3,2.0,0,1,1,5,Guest_2574,Expected
City Hotel,1,95,33,19,2,1,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,3,0,Transient-Party,115.0,0,0,08,2017-08-19,0,3,1.0,0,1,0,5,Guest_2575,Expected
City Hotel,1,95,33,19,2,1,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,4,0,Transient-Party,115.0,0,0,08,2017-08-19,0,3,1.0,0,1,0,5,Guest_2576,Expected
City Hotel,1,95,33,19,2,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,2,0,Transient,169.33,0,1,08,2017-08-19,0,3,2.0,0,1,1,5,Guest_2577,Expected
City Hotel,1,211,33,19,2,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,158.7,0,0,08,2017-08-19,0,3,3.0,0,1,1,5,Guest_2578,Expected
City Hotel,1,195,33,19,2,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,158.7,0,0,08,2017-08-19,0,3,3.0,0,1,1,5,Guest_2579,Expected
City Hotel,1,164,33,19,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,130.5,0,1,08,2017-08-19,0,4,2.0,0,1,0,5,Guest_2580,Expected
City Hotel,1,12,33,19,2,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,175.0,0,1,08,2017-08-19,0,4,1.0,0,1,1,5,Guest_2581,Expected
City Hotel,1,176,33,19,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,115.02,0,1,08,2017-08-19,0,5,2.0,0,1,1,5,Guest_2582,Expected
City Hotel,1,207,33,19,2,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,97.02,0,0,08,2017-08-19,0,5,2.0,0,1,1,5,Guest_2583,Expected
City Hotel,1,121,33,19,2,3,2,2.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,178.5,0,0,08,2017-08-19,0,5,4.0,0,1,0,5,Guest_2584,Expected
City Hotel,1,205,33,19,2,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,97.35,0,1,08,2017-08-19,0,6,2.0,0,1,1,5,Guest_2585,Expected
City Hotel,1,213,33,19,2,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,97.59,0,0,08,2017-08-19,0,7,2.0,0,1,1,5,Guest_2586,Expected
City Hotel,1,202,33,19,2,5,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,106.59,0,0,08,2017-08-19,0,7,1.0,0,1,0,5,Guest_2587,Expected
City Hotel,1,331,33,19,2,5,1,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,109.67,0,0,08,2017-08-19,0,7,1.0,0,1,1,5,Guest_2588,Expected
City Hotel,1,139,33,19,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,155.0,0,0,08,2017-08-19,0,7,2.0,0,1,1,5,Guest_2589,Expected
City Hotel,1,202,33,19,2,5,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,106.59,0,1,08,2017-08-19,0,7,1.0,0,1,0,5,Guest_2590,Expected
City Hotel,1,331,33,19,2,5,1,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,109.67,0,0,08,2017-08-19,0,7,1.0,0,1,1,5,Guest_2591,Expected
City Hotel,1,139,33,19,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,155.0,0,0,08,2017-08-19,0,7,2.0,0,1,1,5,Guest_2592,Expected
City Hotel,1,0,34,20,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,203.6,0,0,08,2017-08-20,0,1,2.0,0,1,1,6,Guest_2593,Expected
City Hotel,1,73,34,20,1,0,1,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,148.5,0,0,08,2017-08-20,0,1,1.0,0,1,0,6,Guest_2594,Expected
City Hotel,1,231,34,20,2,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,117.0,0,0,08,2017-08-20,0,2,2.0,0,1,1,6,Guest_2595,Expected
City Hotel,1,143,34,20,2,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,0,08,2017-08-20,0,3,2.0,0,1,1,6,Guest_2596,Expected
City Hotel,1,203,34,20,2,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,135.0,0,0,08,2017-08-20,0,3,3.0,0,1,1,6,Guest_2597,Expected
City Hotel,1,99,34,20,2,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,0,08,2017-08-20,0,3,2.0,0,1,1,6,Guest_2598,Expected
City Hotel,1,6,34,20,2,1,3,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,230.0,0,1,08,2017-08-20,0,3,3.0,0,1,1,6,Guest_2599,Expected
City Hotel,1,143,34,20,2,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,0,08,2017-08-20,0,3,2.0,0,1,1,6,Guest_2600,Expected
City Hotel,1,99,34,20,2,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,0,08,2017-08-20,0,3,2.0,0,1,1,6,Guest_2601,Expected
City Hotel,1,165,34,20,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,112.5,0,2,08,2017-08-20,0,4,2.0,0,1,1,6,Guest_2602,Expected
City Hotel,1,115,34,20,2,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,195.0,0,1,08,2017-08-20,0,4,3.0,0,1,1,6,Guest_2603,Expected
City Hotel,1,186,34,20,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,99.0,0,1,08,2017-08-20,0,4,2.0,0,1,1,6,Guest_2604,Expected
City Hotel,1,114,34,20,2,3,2,1.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,102.6,0,0,08,2017-08-20,0,5,3.0,0,1,0,6,Guest_2605,Expected
City Hotel,1,242,34,20,2,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,189.0,0,1,08,2017-08-20,0,5,4.0,0,1,1,6,Guest_2606,Expected
City Hotel,1,108,34,20,2,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,71.1,0,0,08,2017-08-20,0,5,1.0,0,1,0,6,Guest_2607,Expected
City Hotel,1,194,34,20,2,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,162.0,0,0,08,2017-08-20,0,5,3.0,0,1,1,6,Guest_2608,Expected
City Hotel,1,171,34,20,2,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,235.0,0,0,08,2017-08-20,0,5,4.0,0,1,1,6,Guest_2609,Expected
City Hotel,1,148,34,20,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,142.09,0,0,08,2017-08-20,0,6,2.0,0,1,0,6,Guest_2610,Expected
City Hotel,1,121,34,20,2,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,1,08,2017-08-20,0,6,2.0,0,1,1,6,Guest_2611,Expected
City Hotel,1,123,34,20,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,155.0,0,1,08,2017-08-20,0,6,2.0,0,1,0,6,Guest_2612,Expected
City Hotel,1,107,34,20,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,155.0,0,1,08,2017-08-20,0,6,2.0,0,1,1,6,Guest_2613,Expected
City Hotel,1,217,34,20,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,153.0,0,0,08,2017-08-20,0,7,2.0,0,1,1,6,Guest_2614,Expected
City Hotel,1,272,34,20,4,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,105.1,0,0,08,2017-08-20,0,9,2.0,0,1,1,6,Guest_2615,Expected
City Hotel,1,155,34,21,1,0,2,2.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient,235.0,0,0,08,2017-08-21,0,1,4.0,0,1,1,0,Guest_2616,Expected
City Hotel,1,248,34,21,1,0,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,189.0,0,0,08,2017-08-21,0,1,4.0,0,1,1,0,Guest_2617,Expected
City Hotel,1,0,34,21,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,12.0,0,0,08,2017-08-21,0,1,2.0,0,0,0,0,Guest_2618,Expected
City Hotel,1,253,34,21,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,117.0,0,0,08,2017-08-21,0,2,2.0,0,1,1,0,Guest_2619,Expected
City Hotel,1,114,34,21,1,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,193.0,0,1,08,2017-08-21,0,2,2.0,0,1,1,0,Guest_2620,Expected
City Hotel,1,114,34,21,1,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,193.0,0,1,08,2017-08-21,0,2,2.0,0,1,1,0,Guest_2621,Expected
City Hotel,1,151,34,21,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,130.5,0,0,08,2017-08-21,0,2,2.0,0,1,1,0,Guest_2622,Expected
City Hotel,1,237,34,21,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,109.8,0,1,08,2017-08-21,0,3,1.0,0,1,1,0,Guest_2623,Expected
City Hotel,1,12,34,21,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,144.0,0,0,08,2017-08-21,0,3,2.0,0,1,1,0,Guest_2624,Expected
City Hotel,1,179,34,21,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient,126.0,0,0,08,2017-08-21,0,3,2.0,0,1,1,0,Guest_2625,Expected
City Hotel,1,148,34,21,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,166.5,0,0,08,2017-08-21,0,3,2.0,0,1,1,0,Guest_2626,Expected
City Hotel,1,147,34,21,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,2,0,Transient,101.88,0,0,08,2017-08-21,0,3,2.0,0,1,1,0,Guest_2627,Expected
City Hotel,1,147,34,21,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,2,0,Transient,101.88,0,0,08,2017-08-21,0,3,2.0,0,1,1,0,Guest_2628,Expected
City Hotel,1,150,34,21,1,2,3,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,257.0,0,0,08,2017-08-21,0,3,4.0,0,1,0,0,Guest_2629,Expected
City Hotel,1,180,34,21,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,117.0,0,0,08,2017-08-21,0,3,2.0,0,1,0,0,Guest_2630,Expected
City Hotel,1,188,34,21,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,117.0,0,0,08,2017-08-21,0,4,2.0,0,1,1,0,Guest_2631,Expected
City Hotel,1,150,34,21,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,145.0,0,1,08,2017-08-21,0,4,2.0,0,1,1,0,Guest_2632,Expected
City Hotel,1,98,34,21,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,2,08,2017-08-21,0,4,2.0,0,1,1,0,Guest_2633,Expected
City Hotel,1,176,34,21,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,99.0,0,0,08,2017-08-21,0,4,2.0,0,1,1,0,Guest_2634,Expected
City Hotel,1,102,34,21,1,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,89.1,0,0,08,2017-08-21,0,4,1.0,0,1,0,0,Guest_2635,Expected
City Hotel,1,116,34,21,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,139.5,0,1,08,2017-08-21,0,4,2.0,0,1,1,0,Guest_2636,Expected
City Hotel,1,151,34,21,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,118.75,0,0,08,2017-08-21,0,4,2.0,0,1,1,0,Guest_2637,Expected
City Hotel,1,218,34,21,1,4,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,134.5,0,4,08,2017-08-21,0,5,3.0,0,1,0,0,Guest_2638,Expected
City Hotel,1,223,34,21,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,130.5,0,0,08,2017-08-21,0,6,2.0,0,1,1,0,Guest_2639,Expected
City Hotel,1,187,34,21,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,135.0,0,1,08,2017-08-21,0,6,2.0,0,1,1,0,Guest_2640,Expected
City Hotel,1,223,34,21,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,130.5,0,0,08,2017-08-21,0,6,2.0,0,1,1,0,Guest_2641,Expected
City Hotel,1,256,34,21,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,117.0,0,1,08,2017-08-21,0,7,2.0,0,1,1,0,Guest_2642,Expected
City Hotel,1,199,34,21,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,126.0,0,0,08,2017-08-21,0,7,2.0,0,1,1,0,Guest_2643,Expected
City Hotel,1,252,34,21,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,117.0,0,1,08,2017-08-21,0,7,2.0,0,1,1,0,Guest_2644,Expected
City Hotel,1,144,34,21,3,6,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,195.0,0,1,08,2017-08-21,0,9,3.0,0,1,1,0,Guest_2645,Expected
City Hotel,1,229,34,21,3,8,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,99.0,0,0,08,2017-08-21,0,11,2.0,0,1,1,0,Guest_2646,Expected
City Hotel,1,211,34,22,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,108.0,0,1,08,2017-08-22,0,1,1.0,0,1,1,1,Guest_2647,Expected
City Hotel,1,346,34,22,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,174.0,0,1,08,2017-08-22,0,2,2.0,0,1,1,1,Guest_2648,Expected
City Hotel,1,106,34,22,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,0,08,2017-08-22,0,2,2.0,0,1,1,1,Guest_2649,Expected
City Hotel,1,39,34,22,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,140.0,0,0,08,2017-08-22,0,2,2.0,0,1,1,1,Guest_2650,Expected
City Hotel,1,117,34,22,0,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,3,0,Transient-Party,115.0,0,0,08,2017-08-22,0,2,1.0,0,1,0,1,Guest_2651,Expected
City Hotel,1,41,34,22,0,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,172.67,0,0,08,2017-08-22,0,3,3.0,0,1,1,1,Guest_2652,Expected
City Hotel,1,105,34,22,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,0,08,2017-08-22,0,3,2.0,0,1,1,1,Guest_2653,Expected
City Hotel,1,189,34,22,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,80.1,0,1,08,2017-08-22,0,3,2.0,0,1,0,1,Guest_2654,Expected
City Hotel,1,188,34,22,0,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,158.4,0,0,08,2017-08-22,0,3,4.0,0,1,0,1,Guest_2655,Expected
City Hotel,1,105,34,22,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,1,08,2017-08-22,0,3,2.0,0,1,1,1,Guest_2656,Expected
City Hotel,1,189,34,22,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,80.1,0,1,08,2017-08-22,0,3,2.0,0,1,0,1,Guest_2657,Expected
City Hotel,1,41,34,22,0,3,2,1.0,0,SC,Direct,Direct,0,0,0,0,0,Transient,152.67,0,0,08,2017-08-22,0,3,3.0,0,1,1,1,Guest_2658,Expected
City Hotel,1,40,34,22,0,4,2,0.0,0,BB,Direct,Direct,0,0,0,1,0,Transient,144.5,0,0,08,2017-08-22,0,4,2.0,0,1,0,1,Guest_2659,Expected
City Hotel,1,40,34,22,0,4,2,0.0,0,BB,Direct,Direct,0,0,0,1,0,Transient,144.5,0,0,08,2017-08-22,0,4,2.0,0,1,0,1,Guest_2660,Expected
City Hotel,1,40,34,22,0,4,2,0.0,0,BB,Direct,Direct,0,0,0,1,0,Transient,144.5,0,1,08,2017-08-22,0,4,2.0,0,1,0,1,Guest_2661,Expected
City Hotel,1,160,34,22,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,130.5,0,0,08,2017-08-22,0,4,2.0,0,1,1,1,Guest_2662,Expected
City Hotel,1,162,34,22,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,130.5,0,0,08,2017-08-22,0,4,2.0,0,1,1,1,Guest_2663,Expected
City Hotel,1,160,34,22,0,4,3,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,202.5,0,0,08,2017-08-22,0,4,3.0,0,1,1,1,Guest_2664,Expected
City Hotel,1,173,34,22,2,7,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,202.5,0,0,08,2017-08-22,0,9,3.0,0,1,1,1,Guest_2665,Expected
City Hotel,1,177,34,23,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,112.5,0,0,08,2017-08-23,0,1,2.0,0,1,1,2,Guest_2666,Expected
City Hotel,1,12,34,23,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,1,0,Transient-Party,130.0,0,0,08,2017-08-23,0,1,2.0,0,1,0,2,Guest_2667,Expected
City Hotel,1,77,34,23,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,126.0,0,0,08,2017-08-23,0,1,2.0,0,1,1,2,Guest_2668,Expected
City Hotel,1,91,34,23,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,140.0,0,2,08,2017-08-23,0,1,1.0,0,1,1,2,Guest_2669,Expected
City Hotel,1,154,34,23,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient,202.5,0,0,08,2017-08-23,0,1,3.0,0,1,1,2,Guest_2670,Expected
City Hotel,1,38,34,23,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,169.0,0,2,08,2017-08-23,0,2,3.0,0,1,0,2,Guest_2671,Expected
City Hotel,1,42,34,23,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,129.0,0,1,08,2017-08-23,0,2,2.0,0,1,1,2,Guest_2672,Expected
City Hotel,1,141,34,23,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,150.0,0,2,08,2017-08-23,0,2,2.0,0,1,1,2,Guest_2673,Expected
City Hotel,1,81,34,23,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,169.0,0,0,08,2017-08-23,0,2,3.0,0,1,1,2,Guest_2674,Expected
City Hotel,1,57,34,23,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,149.0,0,1,08,2017-08-23,0,2,2.0,0,1,1,2,Guest_2675,Expected
City Hotel,1,33,34,23,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,129.5,0,1,08,2017-08-23,0,2,2.0,0,1,1,2,Guest_2676,Expected
City Hotel,1,17,34,23,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,129.5,0,1,08,2017-08-23,0,2,2.0,0,1,1,2,Guest_2677,Expected
City Hotel,1,33,34,23,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,129.5,0,1,08,2017-08-23,0,2,2.0,0,1,1,2,Guest_2678,Expected
City Hotel,1,34,34,23,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,144.5,0,2,08,2017-08-23,0,2,2.0,0,1,1,2,Guest_2679,Expected
City Hotel,1,67,34,23,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,169.0,0,1,08,2017-08-23,0,2,3.0,0,1,0,2,Guest_2680,Expected
City Hotel,1,51,34,23,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,129.0,0,1,08,2017-08-23,0,2,2.0,0,1,0,2,Guest_2681,Expected
City Hotel,1,52,34,23,0,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,172.67,0,0,08,2017-08-23,0,3,3.0,0,1,1,2,Guest_2682,Expected
City Hotel,1,138,34,23,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,195.0,0,0,08,2017-08-23,0,3,3.0,0,1,1,2,Guest_2683,Expected
City Hotel,1,43,34,23,0,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,149.1,0,0,08,2017-08-23,0,3,3.0,0,0,1,2,Guest_2684,Expected
City Hotel,1,317,34,23,0,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,149.1,0,0,08,2017-08-23,0,3,3.0,0,1,1,2,Guest_2685,Expected
City Hotel,1,56,34,23,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,152.67,0,1,08,2017-08-23,0,3,2.0,0,1,1,2,Guest_2686,Expected
City Hotel,1,159,34,23,0,4,3,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,225.48,0,1,08,2017-08-23,0,4,4.0,0,1,0,2,Guest_2687,Expected
City Hotel,1,161,34,23,0,4,3,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,282.5,0,0,08,2017-08-23,0,4,4.0,0,1,0,2,Guest_2688,Expected
City Hotel,1,175,34,23,2,5,2,1.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,155.0,0,1,08,2017-08-23,0,7,3.0,0,1,1,2,Guest_2689,Expected
City Hotel,1,121,34,23,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,155.0,0,0,08,2017-08-23,0,7,2.0,0,1,1,2,Guest_2690,Expected
City Hotel,1,217,34,23,2,5,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,135.0,0,3,08,2017-08-23,0,7,3.0,0,1,1,2,Guest_2691,Expected
City Hotel,1,0,34,24,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,12.0,0,0,08,2017-08-24,0,1,2.0,0,0,0,3,Guest_2692,Expected
City Hotel,1,2,34,24,0,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,0,0,Transient-Party,140.0,0,1,08,2017-08-24,0,1,2.0,0,1,0,3,Guest_2693,Expected
City Hotel,1,52,34,24,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,149.0,0,1,08,2017-08-24,0,2,2.0,0,1,1,3,Guest_2694,Expected
City Hotel,1,149,34,24,0,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,235.0,0,0,08,2017-08-24,0,2,4.0,0,1,1,3,Guest_2695,Expected
City Hotel,1,59,34,24,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,129.0,0,1,08,2017-08-24,0,2,2.0,0,1,1,3,Guest_2696,Expected
City Hotel,1,34,34,24,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,149.5,0,1,08,2017-08-24,0,2,2.0,0,1,1,3,Guest_2697,Expected
City Hotel,1,164,34,24,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,139.5,0,0,08,2017-08-24,0,3,2.0,0,1,1,3,Guest_2698,Expected
City Hotel,1,329,34,24,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,101.1,0,1,08,2017-08-24,0,3,2.0,0,1,1,3,Guest_2699,Expected
City Hotel,1,223,34,24,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,172.8,0,0,08,2017-08-24,0,3,3.0,0,1,1,3,Guest_2700,Expected
City Hotel,1,29,34,24,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,203.0,0,1,08,2017-08-24,0,3,3.0,0,1,1,3,Guest_2701,Expected
City Hotel,1,329,34,24,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,101.1,0,1,08,2017-08-24,0,3,2.0,0,1,1,3,Guest_2702,Expected
City Hotel,1,163,34,24,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,166.5,0,0,08,2017-08-24,0,3,2.0,0,1,1,3,Guest_2703,Expected
City Hotel,1,57,34,24,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,202.67,0,0,08,2017-08-24,0,3,3.0,0,1,1,3,Guest_2704,Expected
City Hotel,1,45,34,24,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,202.67,0,0,08,2017-08-24,0,3,3.0,0,1,1,3,Guest_2705,Expected
City Hotel,1,185,34,24,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,126.0,0,0,08,2017-08-24,0,3,2.0,0,1,1,3,Guest_2706,Expected
City Hotel,1,93,34,24,1,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient,192.0,0,0,08,2017-08-24,0,4,3.0,0,1,1,3,Guest_2707,Expected
